station_number,lat,long,station_name,year,tmean
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1981,16.6
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1982,16.5
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1983,16.2
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1984,15.6
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1985,16.1
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1986,15.6
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1987,15.9
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1988,16.8
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1989,16.1
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1990,16.6
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1991,16.5
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1992,15.6
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1993,16.0
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1994,16.3
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1995,15.8
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1996,15.8
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1997,16.7
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1998,16.4
074128,-35.55,144.95,DENILIQUIN POST OFFICE,1999,16.6
074128,-35.55,144.95,DENILIQUIN POST OFFICE,2000,16.7
074128,-35.55,144.95,DENILIQUIN POST OFFICE,2001,16.8
074128,-35.55,144.95,DENILIQUIN POST OFFICE,2002,17.0
074128,-35.55,144.95,DENILIQUIN POST OFFICE,2003,99999.9
074128,-35.55,144.95,DENILIQUIN POST OFFICE,2004,99999.9
074128,-35.55,144.95,DENILIQUIN POST OFFICE,2005,99999.9
074128,-35.55,144.95,DENILIQUIN POST OFFICE,2006,99999.9
074128,-35.55,144.95,DENILIQUIN POST OFFICE,2007,99999.9
074128,-35.55,144.95,DENILIQUIN POST OFFICE,2008,99999.9
074128,-35.55,144.95,DENILIQUIN POST OFFICE,2009,99999.9
074128,-35.55,144.95,DENILIQUIN POST OFFICE,2010,99999.9
074128,-35.55,144.95,DENILIQUIN POST OFFICE,2011,99999.9
036007,-23.55,145.29,BARCALDINE POST OFFICE,1913,22.6
036007,-23.55,145.29,BARCALDINE POST OFFICE,1914,24.0
036007,-23.55,145.29,BARCALDINE POST OFFICE,1915,24.7
036007,-23.55,145.29,BARCALDINE POST OFFICE,1916,23.4
036007,-23.55,145.29,BARCALDINE POST OFFICE,1917,22.0
036007,-23.55,145.29,BARCALDINE POST OFFICE,1918,22.6
036007,-23.55,145.29,BARCALDINE POST OFFICE,1919,24.0
036007,-23.55,145.29,BARCALDINE POST OFFICE,1920,23.5
036007,-23.55,145.29,BARCALDINE POST OFFICE,1921,22.8
036007,-23.55,145.29,BARCALDINE POST OFFICE,1922,22.7
036007,-23.55,145.29,BARCALDINE POST OFFICE,1923,23.5
036007,-23.55,145.29,BARCALDINE POST OFFICE,1924,22.5
036007,-23.55,145.29,BARCALDINE POST OFFICE,1925,22.9
036007,-23.55,145.29,BARCALDINE POST OFFICE,1926,24.5
036007,-23.55,145.29,BARCALDINE POST OFFICE,1927,23.5
036007,-23.55,145.29,BARCALDINE POST OFFICE,1928,23.3
036007,-23.55,145.29,BARCALDINE POST OFFICE,1929,23.2
036007,-23.55,145.29,BARCALDINE POST OFFICE,1930,22.6
036007,-23.55,145.29,BARCALDINE POST OFFICE,1931,23.4
036007,-23.55,145.29,BARCALDINE POST OFFICE,1932,23.1
036007,-23.55,145.29,BARCALDINE POST OFFICE,1933,23.0
036007,-23.55,145.29,BARCALDINE POST OFFICE,1934,22.8
036007,-23.55,145.29,BARCALDINE POST OFFICE,1935,23.5
036007,-23.55,145.29,BARCALDINE POST OFFICE,1936,23.0
036007,-23.55,145.29,BARCALDINE POST OFFICE,1937,23.5
036007,-23.55,145.29,BARCALDINE POST OFFICE,1938,24.0
036007,-23.55,145.29,BARCALDINE POST OFFICE,1939,23.1
036007,-23.55,145.29,BARCALDINE POST OFFICE,1940,23.6
036007,-23.55,145.29,BARCALDINE POST OFFICE,1941,22.1
036007,-23.55,145.29,BARCALDINE POST OFFICE,1942,23.9
036007,-23.55,145.29,BARCALDINE POST OFFICE,1943,23.0
036007,-23.55,145.29,BARCALDINE POST OFFICE,1944,23.3
036007,-23.55,145.29,BARCALDINE POST OFFICE,1945,23.7
036007,-23.55,145.29,BARCALDINE POST OFFICE,1946,23.4
036007,-23.55,145.29,BARCALDINE POST OFFICE,1947,23.2
036007,-23.55,145.29,BARCALDINE POST OFFICE,1948,23.5
036007,-23.55,145.29,BARCALDINE POST OFFICE,1949,22.4
036007,-23.55,145.29,BARCALDINE POST OFFICE,1950,22.1
036007,-23.55,145.29,BARCALDINE POST OFFICE,1951,22.5
036007,-23.55,145.29,BARCALDINE POST OFFICE,1952,23.3
036007,-23.55,145.29,BARCALDINE POST OFFICE,1953,23.3
036007,-23.55,145.29,BARCALDINE POST OFFICE,1954,22.6
036007,-23.55,145.29,BARCALDINE POST OFFICE,1955,22.7
036007,-23.55,145.29,BARCALDINE POST OFFICE,1956,21.7
036007,-23.55,145.29,BARCALDINE POST OFFICE,1957,23.3
036007,-23.55,145.29,BARCALDINE POST OFFICE,1958,23.8
036007,-23.55,145.29,BARCALDINE POST OFFICE,1959,23.3
036007,-23.55,145.29,BARCALDINE POST OFFICE,1960,22.7
036007,-23.55,145.29,BARCALDINE POST OFFICE,1961,22.7
036007,-23.55,145.29,BARCALDINE POST OFFICE,1962,23.3
036007,-23.55,145.29,BARCALDINE POST OFFICE,1963,22.8
036007,-23.55,145.29,BARCALDINE POST OFFICE,1964,23.6
036007,-23.55,145.29,BARCALDINE POST OFFICE,1965,24.0
036007,-23.55,145.29,BARCALDINE POST OFFICE,1966,23.2
036007,-23.55,145.29,BARCALDINE POST OFFICE,1967,23.5
036007,-23.55,145.29,BARCALDINE POST OFFICE,1968,23.3
036007,-23.55,145.29,BARCALDINE POST OFFICE,1969,24.0
036007,-23.55,145.29,BARCALDINE POST OFFICE,1970,23.3
036007,-23.55,145.29,BARCALDINE POST OFFICE,1971,23.2
036007,-23.55,145.29,BARCALDINE POST OFFICE,1972,23.3
036007,-23.55,145.29,BARCALDINE POST OFFICE,1973,24.2
036007,-23.55,145.29,BARCALDINE POST OFFICE,1974,22.4
036007,-23.55,145.29,BARCALDINE POST OFFICE,1975,23.3
036007,-23.55,145.29,BARCALDINE POST OFFICE,1976,22.5
036007,-23.55,145.29,BARCALDINE POST OFFICE,1977,23.4
036007,-23.55,145.29,BARCALDINE POST OFFICE,1978,22.5
036007,-23.55,145.29,BARCALDINE POST OFFICE,1979,23.8
036007,-23.55,145.29,BARCALDINE POST OFFICE,1980,23.9
036007,-23.55,145.29,BARCALDINE POST OFFICE,1981,23.5
036007,-23.55,145.29,BARCALDINE POST OFFICE,1982,23.8
036007,-23.55,145.29,BARCALDINE POST OFFICE,1983,23.9
036007,-23.55,145.29,BARCALDINE POST OFFICE,1984,23.1
036007,-23.55,145.29,BARCALDINE POST OFFICE,1985,23.3
036007,-23.55,145.29,BARCALDINE POST OFFICE,1986,24.3
036007,-23.55,145.29,BARCALDINE POST OFFICE,1987,24.0
036007,-23.55,145.29,BARCALDINE POST OFFICE,1988,24.5
036007,-23.55,145.29,BARCALDINE POST OFFICE,1989,23.2
036007,-23.55,145.29,BARCALDINE POST OFFICE,1990,23.2
036007,-23.55,145.29,BARCALDINE POST OFFICE,1991,23.8
036007,-23.55,145.29,BARCALDINE POST OFFICE,1992,23.7
036007,-23.55,145.29,BARCALDINE POST OFFICE,1993,24.3
036007,-23.55,145.29,BARCALDINE POST OFFICE,1994,23.7
036007,-23.55,145.29,BARCALDINE POST OFFICE,1995,24.4
036007,-23.55,145.29,BARCALDINE POST OFFICE,1996,24.0
036007,-23.55,145.29,BARCALDINE POST OFFICE,1997,23.6
036007,-23.55,145.29,BARCALDINE POST OFFICE,1998,24.3
036007,-23.55,145.29,BARCALDINE POST OFFICE,1999,23.6
036007,-23.55,145.29,BARCALDINE POST OFFICE,2000,23.0
036007,-23.55,145.29,BARCALDINE POST OFFICE,2001,23.4
036007,-23.55,145.29,BARCALDINE POST OFFICE,2002,24.3
036007,-23.55,145.29,BARCALDINE POST OFFICE,2003,24.5
036007,-23.55,145.29,BARCALDINE POST OFFICE,2004,24.0
036007,-23.55,145.29,BARCALDINE POST OFFICE,2005,24.6
036007,-23.55,145.29,BARCALDINE POST OFFICE,2006,24.0
036007,-23.55,145.29,BARCALDINE POST OFFICE,2007,23.7
036007,-23.55,145.29,BARCALDINE POST OFFICE,2008,23.3
036007,-23.55,145.29,BARCALDINE POST OFFICE,2009,24.1
036007,-23.55,145.29,BARCALDINE POST OFFICE,2010,22.7
036007,-23.55,145.29,BARCALDINE POST OFFICE,2011,22.7
036007,-23.55,145.29,BARCALDINE POST OFFICE,2012,23.0
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1910,12.8
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1911,12.3
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1912,12.5
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1913,12.3
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1914,12.8
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1915,12.4
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1916,12.4
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1917,12.5
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1918,12.7
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1919,13.2
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1920,12.8
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1921,13.2
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1922,12.8
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1923,12.4
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1924,12.1
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1925,12.2
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1926,12.9
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1927,12.3
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1928,13.0
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1929,12.3
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1930,12.9
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1931,12.2
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1932,12.6
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1933,12.2
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1934,12.9
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1935,12.5
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1936,12.5
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1937,12.5
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1938,12.9
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1939,12.7
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1940,12.8
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1941,12.6
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1942,13.0
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1943,12.3
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1944,12.4
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1945,12.5
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1946,12.2
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1947,13.1
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1948,12.5
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1949,12.2
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1950,12.8
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1951,12.8
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1952,12.4
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1953,12.5
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1954,12.8
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1955,12.6
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1956,12.6
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1957,12.5
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1958,12.3
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1959,12.9
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1960,12.8
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1961,13.5
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1962,12.9
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1963,12.5
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1964,12.4
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1965,12.7
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1966,12.8
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1967,13.0
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1968,12.6
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1969,12.7
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1970,12.5
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1971,12.9
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1972,13.3
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1973,13.1
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1974,13.1
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1975,13.1
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1976,12.6
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1977,12.9
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1978,12.8
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1979,13.1
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1980,13.5
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1981,13.4
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1982,13.1
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1983,12.8
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1984,12.8
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1985,12.7
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1986,12.7
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1987,12.9
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1988,13.8
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1989,13.3
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1990,13.3
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1991,12.9
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1992,12.4
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1993,13.5
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1994,13.0
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1995,12.3
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1996,12.4
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1997,12.9
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1998,12.8
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),1999,13.5
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),2000,13.6
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),2001,13.3
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),2002,13.5
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),2003,13.2
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),2004,12.6
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),2005,13.4
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),2006,12.6
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),2007,13.5
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),2008,13.3
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),2009,13.4
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),2010,13.6
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),2011,13.3
094029,-42.89,147.33,HOBART (ELLERSLIE ROAD),2012,13.7
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1910,18.5
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1911,18.5
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1912,18.6
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1913,18.5
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1914,19.2
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1915,18.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1916,18.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1917,18.1
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1918,18.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1919,19.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1920,18.4
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1921,18.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1922,19.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1923,19.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1924,18.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1925,18.1
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1926,18.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1927,18.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1928,19.2
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1929,18.5
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1930,18.7
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1931,18.5
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1932,18.5
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1933,18.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1934,18.2
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1935,18.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1936,18.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1937,18.5
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1938,18.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1939,18.5
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1940,19.2
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1941,18.4
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1942,19.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1943,18.1
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1944,18.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1945,18.7
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1946,18.6
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1947,18.6
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1948,17.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1949,18.1
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1950,18.5
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1951,18.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1952,18.4
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1953,18.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1954,18.4
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1955,18.5
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1956,17.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1957,18.6
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1958,18.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1959,18.1
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1960,17.6
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1961,17.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1962,17.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1963,18.2
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1964,17.7
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1965,18.1
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1966,17.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1967,17.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1968,18.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1969,18.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1970,17.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1971,17.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1972,18.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1973,18.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1974,17.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1975,18.2
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1976,18.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1977,18.1
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1978,18.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1979,18.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1980,19.4
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1981,18.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1982,18.5
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1983,18.5
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1984,17.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1985,18.2
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1986,18.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1987,18.5
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1988,19.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1989,18.4
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1990,18.7
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1991,18.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1992,18.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1993,18.4
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1994,18.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1995,18.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1996,18.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1997,18.7
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1998,18.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1999,18.5
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2000,18.4
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2001,18.7
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2002,18.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2003,18.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2004,18.5
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2005,18.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2006,99999.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2007,18.5
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2008,18.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2009,99999.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2010,18.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2011,18.7
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2012,18.4
033257,-20.02,148.22,BOWEN AP,1910,23.8
033257,-20.02,148.22,BOWEN AP,1911,22.9
033257,-20.02,148.22,BOWEN AP,1912,23.7
033257,-20.02,148.22,BOWEN AP,1913,22.9
033257,-20.02,148.22,BOWEN AP,1914,23.3
033257,-20.02,148.22,BOWEN AP,1915,24.2
033257,-20.02,148.22,BOWEN AP,1916,23.9
033257,-20.02,148.22,BOWEN AP,1917,23.0
033257,-20.02,148.22,BOWEN AP,1918,23.0
033257,-20.02,148.22,BOWEN AP,1919,23.1
033257,-20.02,148.22,BOWEN AP,1920,23.5
033257,-20.02,148.22,BOWEN AP,1921,23.6
033257,-20.02,148.22,BOWEN AP,1922,23.4
033257,-20.02,148.22,BOWEN AP,1923,23.4
033257,-20.02,148.22,BOWEN AP,1924,23.9
033257,-20.02,148.22,BOWEN AP,1925,23.1
033257,-20.02,148.22,BOWEN AP,1926,24.0
033257,-20.02,148.22,BOWEN AP,1927,23.5
033257,-20.02,148.22,BOWEN AP,1928,23.4
033257,-20.02,148.22,BOWEN AP,1929,23.2
033257,-20.02,148.22,BOWEN AP,1930,23.3
033257,-20.02,148.22,BOWEN AP,1931,24.3
033257,-20.02,148.22,BOWEN AP,1932,23.8
033257,-20.02,148.22,BOWEN AP,1933,23.3
033257,-20.02,148.22,BOWEN AP,1934,23.0
033257,-20.02,148.22,BOWEN AP,1935,23.4
033257,-20.02,148.22,BOWEN AP,1936,23.2
033257,-20.02,148.22,BOWEN AP,1937,23.3
033257,-20.02,148.22,BOWEN AP,1938,24.0
033257,-20.02,148.22,BOWEN AP,1939,23.5
033257,-20.02,148.22,BOWEN AP,1940,23.4
033257,-20.02,148.22,BOWEN AP,1941,22.8
033257,-20.02,148.22,BOWEN AP,1942,24.0
033257,-20.02,148.22,BOWEN AP,1943,24.0
033257,-20.02,148.22,BOWEN AP,1944,23.0
033257,-20.02,148.22,BOWEN AP,1945,23.3
033257,-20.02,148.22,BOWEN AP,1946,23.2
033257,-20.02,148.22,BOWEN AP,1947,23.9
033257,-20.02,148.22,BOWEN AP,1948,23.1
033257,-20.02,148.22,BOWEN AP,1949,23.2
033257,-20.02,148.22,BOWEN AP,1950,23.3
033257,-20.02,148.22,BOWEN AP,1951,23.5
